,comments,name,url
331,1,iOS and macOS Performance Tuning,https://salttiger.com/ios-and-macos-performance-tuning/
332,1,Effective SQL,https://salttiger.com/effective-sql/
333,1,Programming iOS 12,https://salttiger.com/programming-ios-12/
334,1,Learning Kali Linux,https://salttiger.com/learning-kali-linux/
335,1,"Amazon Web Services in Action, 2nd Edition",https://salttiger.com/amazon-web-services-in-action-2nd-edition/
336,1,The Tao of Microservices,https://salttiger.com/the-tao-of-microservices/
337,1,Google Cloud Platform in Action,https://salttiger.com/google-cloud-platform-in-action/
338,1,"ng-book: The Complete Book on Angular 6, r68",https://salttiger.com/ng-book-the-complete-book-on-angular-6-r68/
339,1,Simplifying JavaScript,https://salttiger.com/simplifying-javascript/
340,1,MySQL and JSON,https://salttiger.com/mysql-and-json/
341,1,The Kubernetes Book,https://salttiger.com/the-kubernetes-book/
342,1,"Machine Learning with TensorFlow, MEAP Edition, Version 10",https://salttiger.com/machine-learning-with-tensorflow-meap-edition-version-10/
343,1,Progressive Web Apps,https://salttiger.com/progressive-web-apps/
344,1,Kubernetes in Action,https://salttiger.com/kubernetes-in-action/
345,1,Angular in Action,https://salttiger.com/angular-in-action/
346,1,Discovering Modern C++,https://salttiger.com/discovering-modern-cpp/
347,1,"Switching to Angular, 3rd Edition",https://salttiger.com/switching-to-angular-3rd-edition/
348,1,"The Algorithm Design Manual, 2nd Edition",https://salttiger.com/the-algorithm-design-manual-2nd-edition/
349,1,"Python Machine Learning, 2nd Edition",https://salttiger.com/python-machine-learning-2nd-edition/
350,1,Designing Distributed Systems,https://salttiger.com/designing-distributed-systems/
351,1,Kubernetes Cookbook,https://salttiger.com/kubernetes-cookbook-2/
352,1,"Windows Internals, Part 1, 7th Edition",https://salttiger.com/windows-internals-part-1-7th-edition/
353,1,Practical Big Data Analytics,https://salttiger.com/practical-big-data-analytics/
354,1,"React 16 Essentials, 2nd Edition",https://salttiger.com/react-16-essentials-2nd-edition/
355,1,"Programming: Principles and Practice Using C++, 2nd Edition",https://salttiger.com/programming-principles-and-practice-using-cpp-2nd-edition/
356,1,"Python Algorithms, 2nd Edition",https://salttiger.com/python-algorithms-2nd-edition/
357,1,"PostgreSQL: Up and Running, 3rd Edition",https://salttiger.com/postgresql-up-and-running-3rd-edition/
358,1,Systems Performance: Enterprise and the Cloud,https://salttiger.com/systems-performance-enterprise-and-the-cloud/
359,1,iOS 11 Programming Fundamentals with Swift,https://salttiger.com/ios-11-programming-fundamentals-with-swift/
360,1,"Core Java SE 9 for the Impatient, 2nd Edition",https://salttiger.com/core-java-se-9-for-the-impatient-2nd-edition/
361,1,Principles of Data Wrangling,https://salttiger.com/principles-of-data-wrangling/
362,1,Clean Architecture,https://salttiger.com/clean-architecture/
363,1,RxJS in Action,https://salttiger.com/rxjs-in-action/
364,1,Building RESTful Python Web Services,https://salttiger.com/building-restful-python-web-services/
365,1,Masterminds of Programming,https://salttiger.com/masterminds-of-programming/
366,1,"Spring MVC: Beginner’s Guide, 2nd Edition",https://salttiger.com/spring-mvc-beginners-guide-2nd-edition/
367,1,Type-Driven Development with Idris,https://salttiger.com/type-driven-development-with-idris/
368,1,The Car Hacker’s Handbook,https://salttiger.com/the-car-hackers-handbook/
369,1,PHP 7: Real World Application Development,https://salttiger.com/php-7-real-world-application-development/
370,1,Black Hat Python,https://salttiger.com/black-hat-python/
371,1,Mastering Django: Core,https://salttiger.com/mastering-django-core/
372,1,Learn Linux in a Month of Lunches,https://salttiger.com/learn-linux-in-a-month-of-lunches/
373,1,Front-End Web Development: The Big Nerd Ranch Guide,https://salttiger.com/front-end-web-development-the-big-nerd-ranch-guide/
374,1,Reactive Programming with RxJava,https://salttiger.com/reactive-programming-with-rxjava/
375,1,"Shell Programming in Unix, Linux and OS X, 4th Edition",https://salttiger.com/shell-programming-in-unix-linux-and-os-x-4th-edition/
376,1,Go Web Programming,https://salttiger.com/go-web-programming/
377,1,iOS 10 Programming Fundamentals with Swift,https://salttiger.com/ios-10-programming-fundamentals-with-swift/
378,1,The Hitchhiker’s Guide to Python,https://salttiger.com/the-hitchhikers-guide-to-python/
379,1,Monitoring Elasticsearch,https://salttiger.com/monitoring-elasticsearch/
380,1,Think Java,https://salttiger.com/think-java/
381,1,"Android Programming: The Big Nerd Ranch Guide, 2nd Edition",https://salttiger.com/android-programming-the-big-nerd-ranch-guide-2nd-edition/
382,1,Java Performance Companion,https://salttiger.com/java-performance-companion/
383,1,"MongoDB in Action, 2nd Edition",https://salttiger.com/mongodb-in-action-2nd-edition/
384,1,"Hello, Startup",https://salttiger.com/hello-startup/
385,1,OpenStack in Action,https://salttiger.com/openstack-in-action/
386,1,Docker in Action,https://salttiger.com/docker-in-action/
387,1,Deploying PHP Applications,https://salttiger.com/deploying-php-applications/
388,1,iOS 9 by Tutorials,https://salttiger.com/ios-9-by-tutorials/
389,1,"Bash Pocket Reference, 2nd Edition",https://salttiger.com/bash-pocket-reference-2nd-edition/
390,1,Statistical inference for data science,https://salttiger.com/statistical-inference-for-data-science/
391,1,Data Wrangling with Python,https://salttiger.com/data-wrangling-with-python/
392,1,Frontend Architecture for Design Systems,https://salttiger.com/frontend-architecture-for-design-systems/
393,1,Machine Learning with Spark,https://salttiger.com/machine-learning-with-spark/
394,1,"Essential SQLAlchemy, 2nd Edition",https://salttiger.com/essential-sqlalchemy-2nd-edition/
395,1,Docker Cookbook,https://salttiger.com/docker-cookbook/
396,1,Python Machine Learning,https://salttiger.com/python-machine-learning/
397,1,Using WebPageTest,https://salttiger.com/using-webpagetest/
398,1,Storm Applied,https://salttiger.com/storm-applied/
399,1,Learn Git in a Month of Lunches,https://salttiger.com/learn-git-in-a-month-of-lunches/
400,1,Rails 4 in Action,https://salttiger.com/rails-4-in-action/
401,1,AngularJS in Action,https://salttiger.com/angularjs-in-action/
402,1,Programming Elixir,https://salttiger.com/programming-elixir/
403,1,Mastering Go Web Services,https://salttiger.com/mastering-go-web-services/
404,1,UX Strategy,https://salttiger.com/ux-strategy/
405,1,The Enterprise Cloud,https://salttiger.com/the-enterprise-cloud/
406,1,CSS Secrets,https://salttiger.com/css-secrets/
407,1,"Hadoop: The Definitive Guide, 4th Edition",https://salttiger.com/hadoop-the-definitive-guide-4th-edition/
408,1,Ansible: Up and Running,https://salttiger.com/ansible-up-and-running/
409,1,"Starting Out with C++: Early Objects, 8th Edition",https://salttiger.com/starting-out-with-c-early-objects-8th-edition/
410,1,Metaprogramming Ruby 2,https://salttiger.com/metaprogramming-ruby-2/
411,1,Play Framework Essentials,https://salttiger.com/play-framework-essentials/
412,1,Introducing Python,https://salttiger.com/introducing-python/
413,1,"Switching to the Mac: The Missing Manual, Yosemite Edition",https://salttiger.com/switching-to-the-mac-the-missing-manual-yosemite-edition/
414,1,Programming for Musicians and Digital Artists,https://salttiger.com/programming-for-musicians-and-digital-artists/
415,1,CORS in Action,https://salttiger.com/cors-in-action/
416,1,Designing and Developing for Google Glass,https://salttiger.com/designing-and-developing-for-google-glass/
417,1,60 Recipes for Apache CloudStack,https://salttiger.com/60-recipes-for-apache-cloudstack/
418,1,Designing for Performance,https://salttiger.com/designing-for-performance/
419,1,Introducing iOS 8,https://salttiger.com/introducing-ios-8/
420,1,Swift by Tutorials,https://salttiger.com/swift-by-tutorials/
421,1,Juniper QFX5100 Series,https://salttiger.com/juniper-qfx5100-series/
422,1,"21st Century C, 2nd Edition",https://salttiger.com/21st-century-c-2nd-edition/
423,1,Becoming a Better Programmer,https://salttiger.com/becoming-a-better-programmer/
424,1,Introducing Elixir,https://salttiger.com/introducing-elixir/
425,1,iOS 7 By Tutorials,https://salttiger.com/ios-7-by-tutorials/
426,1,High Performance Python,https://salttiger.com/high-performance-python/
427,1,Attack and Defend Computer Security Set,https://salttiger.com/attack-and-defend-computer-security-set/
428,1,Building Web Apps with Ember.js,https://salttiger.com/building-web-apps-with-ember-js/
429,1,Enterprise Web Development,https://salttiger.com/enterprise-web-development/
430,1,Becoming Functional,https://salttiger.com/becoming-functional/
431,1,"Node Cookbook, 2nd Edition",https://salttiger.com/node-cookbook-2nd-edition/
432,1,iPhoto: The Missing Manual,https://salttiger.com/iphoto-the-missing-manual/
433,1,Concurrency in C# Cookbook,https://salttiger.com/concurrency-in-csharp-cookbook/
434,1,eCommerce in the Cloud,https://salttiger.com/ecommerce-in-the-cloud/
435,1,Lean Customer Development,https://salttiger.com/lean-customer-development/
436,1,iOS 7 in Action,https://salttiger.com/ios-7-in-action/
437,1,Solr in Action,https://salttiger.com/solr-in-action/
438,1,Functional Programming in Java,https://salttiger.com/functional-programming-in-java/
439,1,The Sustainable Network,https://salttiger.com/the-sustainable-network/
440,1,Ivor Horton’s Beginning Visual C++ 2013,https://salttiger.com/ivor-hortons-beginning-visual-cpp-2013/
441,1,Mastering Node.js,https://salttiger.com/mastering-node-js/
442,1,Data Push Apps with HTML5 SSE,https://salttiger.com/data-push-apps-with-html5-sse/
443,1,Network Security Through Data Analysis,https://salttiger.com/network-security-data-analysis/
444,1,Learning Web App Development,https://salttiger.com/learning-web-app-development/
445,1,Data Visualization with D3.js Cookbook,https://salttiger.com/data-visualization-d3-js-cookbook/
446,1,"HTML & XHTML: The Definitive Guide, 6th Edition",https://salttiger.com/html-and-xhtml-the-definitive-guide-6th-edition/
447,1,Creating Dynamic UI with Android Fragments,https://salttiger.com/creating-dynamic-ui-android-fragments/
448,1,Learning Core Data for iOS,https://salttiger.com/learning-core-data-ios/
449,1,Beginning NFC,https://salttiger.com/beginning-nfc/
450,1,"Ask, Measure, Learn",https://salttiger.com/ask-measure-learn/
451,1,Windows PowerShell Best Practices,https://salttiger.com/windows-powershell-best-practices/
452,1,Professional Access 2013 Programming,https://salttiger.com/professional-access-2013-programming/
453,1,"The Art of Unit Testing, 2nd Edition",https://salttiger.com/art-unit-testing-2nd-edition/
454,1,Web Development with Clojure,https://salttiger.com/web-development-clojure/
455,1,Create Mobile Games with Corona,https://salttiger.com/create-mobile-games-corona/
456,1,Scaling Big Data with Hadoop and Solr,https://salttiger.com/scaling-big-data-hadoop-solr/
457,1,Raspberry Pi Cookbook,https://salttiger.com/raspberry-pi-cookbook/
458,1,"C++ Primer Plus, 6th Edition",https://salttiger.com/cpp-primer-plus-6th-edition/
459,1,OS X Mavericks: The Missing Manual,https://salttiger.com/os-x-mavericks-missing-manual/
460,1,iOS Components and Frameworks,https://salttiger.com/ios-components-frameworks/
461,1,jQuery and JavaScript Phrasebook,https://salttiger.com/jquery-javascript-phrasebook/
462,1,C++ Gotchas,https://salttiger.com/c-gotchas/
463,1,"TCP/IP Illustrated, Volume 1: The Protocols, 2nd Edition",https://salttiger.com/tcpip-illustrated-volume-1-the-protocols-2nd-edition/
464,1,"Advanced UNIX Programming, 2nd Edition",https://salttiger.com/advanced-unix-programming-2nd-edition/
465,1,Advanced Topics in C,https://salttiger.com/advanced-topics-c/
466,1,Heroku: Up and Running,https://salttiger.com/heroku-running/
467,1,Perl One-Liners,https://salttiger.com/perl-one-liners/
468,1,Getting Started with Eclipse Juno,https://salttiger.com/getting-started-eclipse-juno/
469,1,.NET 4.5 Parallel Extensions Cookbook,https://salttiger.com/dot-net-4-5-parallel-extensions-cookbook/
470,1,"Nginx HTTP Server, 2nd Edition",https://salttiger.com/nginx-http-server-2nd-edition/
471,1,Hadoop Operations and Cluster Management Cookbook,https://salttiger.com/hadoop-operations-cluster-management-cookbook/
472,1,Modern C++ Programming with Test-Driven Development,https://salttiger.com/modern-cpp-programming-with-test-driven-development/
473,1,iOS 7 Programming Fundamentals,https://salttiger.com/ios-7-programming-fundamentals/
474,1,Doing Data Science,https://salttiger.com/doing-data-science/
475,1,Feedback Control for Computer Systems,https://salttiger.com/feedback-control-for-computer-systems/
476,1,High Performance Browser Networking,https://salttiger.com/high-performance-browser-networking/
477,1,Practical Ext JS 4,https://salttiger.com/practical-ext-js-4/
478,1,Expert PHP and MySQL,https://salttiger.com/expert-php-and-mysql/
479,1,"Beginning Rails 4, 3rd Edition",https://salttiger.com/beginning-rails-4-3rd-edition/
480,1,Cryptography in C and C++,https://salttiger.com/cryptography-in-c-and-cpp/
481,1,PHP Quick Scripting Reference,https://salttiger.com/php-quick-scripting-reference/
482,1,Unity 4.x Cookbook,https://salttiger.com/unity-4-x-cookbook/
483,1,Programming Groovy 2,https://salttiger.com/programming-groovy-2/
484,1,Building Impressive Presentations with impress.js,https://salttiger.com/building-impressive-presentations-with-impress-js/
485,1,HTML5 and CSS3 Responsive Web Design Cookbook,https://salttiger.com/html5-and-css3-responsive-web-design-cookbook/
486,1,"Linux Shell Scripting Cookbook, 2nd Edition",https://salttiger.com/linux-shell-scripting-cookbook-2nd-edition/
487,1,Xcode 4 Cookbook,https://salttiger.com/xcode-4-cookbook/
488,1,Galaxy S4: The Missing Manual,https://salttiger.com/galaxy-s4-the-missing-manual/
489,1,Scala Cookbook,https://salttiger.com/scala-cookbook/
490,1,CSS Text,https://salttiger.com/css-text/
491,1,Visual Studio 2012 and .NET 4.5 Expert Development Cookbook,https://salttiger.com/visual-studio-2012-and-net-4-5-expert-development-cookbook/
492,1,Cocos2d-X by Example Beginner’s Guide,https://salttiger.com/cocos2d-x-by-example-beginners-guide/
493,1,Using Node.js for UI Testing,https://salttiger.com/using-node-js-for-ui-testing/
494,1,Mastering Nginx,https://salttiger.com/mastering-nginx/
495,1,Responsive Web Design by Example,https://salttiger.com/responsive-web-design-by-example/
496,1,Hibernate Search by Example,https://salttiger.com/hibernate-search-by-example/
497,1,CentOS 6 Linux Server Cookbook,https://salttiger.com/centos-6-linux-server-cookbook/
498,1,"Learning Python, 5th Edition",https://salttiger.com/learning-python-5th-edition/
